,value,percentage,datetime,tipo_energia
0,182024.982,0.29012086963392214,2011-01-01T00:00:00.000+01:00,Renovable
1,265705.8895,0.3874178470195953,2011-01-02T00:00:00.000+01:00,Renovable
2,249489.5735,0.2959834749565491,2011-01-03T00:00:00.000+01:00,Renovable
3,270981.713,0.3109371961918505,2011-01-04T00:00:00.000+01:00,Renovable
4,379833.015,0.4528243362421104,2011-01-05T00:00:00.000+01:00,Renovable
5,380223.24,0.5169967951516399,2011-01-06T00:00:00.000+01:00,Renovable
6,418203.2135,0.527792007319851,2011-01-07T00:00:00.000+01:00,Renovable
7,414962.006,0.5428132779214212,2011-01-08T00:00:00.000+01:00,Renovable
8,306374.4805,0.44034963750076106,2011-01-09T00:00:00.000+01:00,Renovable
9,373942.5665,0.42327624358058313,2011-01-10T00:00:00.000+01:00,Renovable
10,432775.093,0.47553642334781887,2011-01-11T00:00:00.000+01:00,Renovable
11,372080.3595,0.4167647349461398,2011-01-12T00:00:00.000+01:00,Renovable
12,299407.524,0.34093723677878446,2011-01-13T00:00:00.000+01:00,Renovable
13,299062.8195,0.3453744485053706,2011-01-14T00:00:00.000+01:00,Renovable
14,283586.2455,0.3828080088788336,2011-01-15T00:00:00.000+01:00,Renovable
15,297066.466,0.43054649063833006,2011-01-16T00:00:00.000+01:00,Renovable
16,269351.545,0.3141179422969198,2011-01-17T00:00:00.000+01:00,Renovable
17,262572.453,0.29328487891374916,2011-01-18T00:00:00.000+01:00,Renovable
18,248645.0015,0.27644893342595506,2011-01-19T00:00:00.000+01:00,Renovable
19,307931.135,0.3520789303239177,2011-01-20T00:00:00.000+01:00,Renovable
20,438673.994,0.4915240531767286,2011-01-21T00:00:00.000+01:00,Renovable
21,450026.5095,0.5446670539561901,2011-01-22T00:00:00.000+01:00,Renovable
22,387997.706,0.49813595396847365,2011-01-23T00:00:00.000+01:00,Renovable
23,399313.7155,0.4279451403290981,2011-01-24T00:00:00.000+01:00,Renovable
24,338645.3265,0.3553808392440897,2011-01-25T00:00:00.000+01:00,Renovable
25,263612.3805,0.2759625516137879,2011-01-26T00:00:00.000+01:00,Renovable
26,252258.1725,0.265705856508017,2011-01-27T00:00:00.000+01:00,Renovable
27,276216.6245,0.29375776050231606,2011-01-28T00:00:00.000+01:00,Renovable
28,255617.338,0.3192940661196721,2011-01-29T00:00:00.000+01:00,Renovable
29,251252.183,0.33938655227003767,2011-01-30T00:00:00.000+01:00,Renovable
30,290435.2645,0.32324453574494216,2011-01-31T00:00:00.000+01:00,Renovable
31,315266.642,0.3407121217047944,2011-02-01T00:00:00.000+01:00,Renovable
32,331061.8955,0.35774625135166055,2011-02-02T00:00:00.000+01:00,Renovable
33,274566.7195,0.3046399342183797,2011-02-03T00:00:00.000+01:00,Renovable
34,238684.9455,0.26975292598472467,2011-02-04T00:00:00.000+01:00,Renovable
35,194273.839,0.24963538046782105,2011-02-05T00:00:00.000+01:00,Renovable
36,170714.2235,0.23961341981894468,2011-02-06T00:00:00.000+01:00,Renovable
37,201665.5295,0.24004632548032986,2011-02-07T00:00:00.000+01:00,Renovable
38,197762.8935,0.23318539746677158,2011-02-08T00:00:00.000+01:00,Renovable
39,216866.335,0.25402643536272573,2011-02-09T00:00:00.000+01:00,Renovable
40,228519.628,0.2661568587494912,2011-02-10T00:00:00.000+01:00,Renovable
41,224420.9775,0.2632560380592108,2011-02-11T00:00:00.000+01:00,Renovable
42,193610.126,0.25470219430684826,2011-02-12T00:00:00.000+01:00,Renovable
43,282535.521,0.39165047745561654,2011-02-13T00:00:00.000+01:00,Renovable
44,352439.3195,0.4035240313800192,2011-02-14T00:00:00.000+01:00,Renovable
45,298918.887,0.3338214628637411,2011-02-15T00:00:00.000+01:00,Renovable
46,375002.7215,0.41988046092270387,2011-02-16T00:00:00.000+01:00,Renovable
47,375455.5845,0.423624036424369,2011-02-17T00:00:00.000+01:00,Renovable
48,322400.611,0.3742831876700188,2011-02-18T00:00:00.000+01:00,Renovable
49,219922.6465,0.29699618938163563,2011-02-19T00:00:00.000+01:00,Renovable
50,297444.993,0.42220612832837795,2011-02-20T00:00:00.000+01:00,Renovable
51,417704.041,0.4863910339602434,2011-02-21T00:00:00.000+01:00,Renovable
52,414920.9125,0.4796412398922119,2011-02-22T00:00:00.000+01:00,Renovable
53,297456.9185,0.36100010368332336,2011-02-23T00:00:00.000+01:00,Renovable
54,249641.598,0.30639024998629666,2011-02-24T00:00:00.000+01:00,Renovable
55,244891.1205,0.3088999908860477,2011-02-25T00:00:00.000+01:00,Renovable
56,299573.68,0.41657394613791043,2011-02-26T00:00:00.000+01:00,Renovable
57,350573.4545,0.49597670328265336,2011-02-27T00:00:00.000+01:00,Renovable
58,405204.089,0.4829221777548186,2011-02-28T00:00:00.000+01:00,Renovable
59,382820.225,0.43439637901225875,2011-03-01T00:00:00.000+01:00,Renovable
60,370940.65,0.41028327990059427,2011-03-02T00:00:00.000+01:00,Renovable
61,305246.388,0.34068780056804426,2011-03-03T00:00:00.000+01:00,Renovable
62,288384.5015,0.3227455467495055,2011-03-04T00:00:00.000+01:00,Renovable
63,252383.8835,0.33438898023829167,2011-03-05T00:00:00.000+01:00,Renovable
64,201812.7985,0.2968032973608147,2011-03-06T00:00:00.000+01:00,Renovable
65,278629.152,0.3481052573054146,2011-03-07T00:00:00.000+01:00,Renovable
66,369104.4845,0.42618256674039523,2011-03-08T00:00:00.000+01:00,Renovable
67,300188.774,0.35341461616224534,2011-03-09T00:00:00.000+01:00,Renovable
68,260813.524,0.3130150862423941,2011-03-10T00:00:00.000+01:00,Renovable
69,297418.1995,0.34969414140449917,2011-03-11T00:00:00.000+01:00,Renovable
70,248243.154,0.33047619498345665,2011-03-12T00:00:00.000+01:00,Renovable
71,211421.923,0.3101761808449592,2011-03-13T00:00:00.000+01:00,Renovable
72,307363.85,0.3699151635906212,2011-03-14T00:00:00.000+01:00,Renovable
73,308614.7295,0.36901145281432735,2011-03-15T00:00:00.000+01:00,Renovable
74,422819.1565,0.47307776872838114,2011-03-16T00:00:00.000+01:00,Renovable
75,370266.039,0.42856579044918924,2011-03-17T00:00:00.000+01:00,Renovable
76,296945.7015,0.36276073215613835,2011-03-18T00:00:00.000+01:00,Renovable
77,295840.188,0.40965593145637547,2011-03-19T00:00:00.000+01:00,Renovable
78,273277.9245,0.4011217857821544,2011-03-20T00:00:00.000+01:00,Renovable
79,302240.2505,0.3733659438188241,2011-03-21T00:00:00.000+01:00,Renovable
80,335784.763,0.4127563882333533,2011-03-22T00:00:00.000+01:00,Renovable
81,397110.024,0.464042193395258,2011-03-23T00:00:00.000+01:00,Renovable
82,378766.001,0.43773173716545916,2011-03-24T00:00:00.000+01:00,Renovable
83,262110.419,0.3228038123119786,2011-03-25T00:00:00.000+01:00,Renovable
84,274036.336,0.38588565563138866,2011-03-26T00:00:00.000+01:00,Renovable
85,348244.591,0.5202736303224645,2011-03-27T00:00:00.000+01:00,Renovable
86,335145.455,0.41721080020951473,2011-03-28T00:00:00.000+02:00,Renovable
87,317048.099,0.38407967447418806,2011-03-29T00:00:00.000+02:00,Renovable
88,341220.9555,0.4108069320890825,2011-03-30T00:00:00.000+02:00,Renovable
89,271825.5565,0.34480227231291294,2011-03-31T00:00:00.000+02:00,Renovable
90,333479.5075,0.43785607928823245,2011-04-01T00:00:00.000+02:00,Renovable
91,303103.502,0.43272507053629816,2011-04-02T00:00:00.000+02:00,Renovable
92,264008.34,0.42131446554403973,2011-04-03T00:00:00.000+02:00,Renovable
93,273108.739,0.35824966420645216,2011-04-04T00:00:00.000+02:00,Renovable
94,255983.75,0.3261802617435547,2011-04-05T00:00:00.000+02:00,Renovable
95,299193.8595,0.3834058480543665,2011-04-06T00:00:00.000+02:00,Renovable
96,256130.2005,0.3277431795706674,2011-04-07T00:00:00.000+02:00,Renovable
97,235650.5225,0.3054308172224789,2011-04-08T00:00:00.000+02:00,Renovable
98,278400.382,0.41165697633536485,2011-04-09T00:00:00.000+02:00,Renovable
99,327961.397,0.49817700590490654,2011-04-10T00:00:00.000+02:00,Renovable
100,355657.0335,0.46043904110391703,2011-04-11T00:00:00.000+02:00,Renovable
101,354335.152,0.4476872507520605,2011-04-12T00:00:00.000+02:00,Renovable
102,255841.8685,0.32455348504627257,2011-04-13T00:00:00.000+02:00,Renovable
103,259639.2735,0.3239949495430113,2011-04-14T00:00:00.000+02:00,Renovable
104,310399.3355,0.4029405473709812,2011-04-15T00:00:00.000+02:00,Renovable
105,315393.2635,0.4465152990133108,2011-04-16T00:00:00.000+02:00,Renovable
106,252648.6995,0.3908373526787944,2011-04-17T00:00:00.000+02:00,Renovable
107,282925.539,0.3758218642639376,2011-04-18T00:00:00.000+02:00,Renovable
108,258955.005,0.33787739219518076,2011-04-19T00:00:00.000+02:00,Renovable
109,279786.9655,0.365698964394758,2011-04-20T00:00:00.000+02:00,Renovable
110,269978.3395,0.39800642151443183,2011-04-21T00:00:00.000+02:00,Renovable
111,231876.024,0.369949621835138,2011-04-22T00:00:00.000+02:00,Renovable
112,188917.8195,0.3080652824611297,2011-04-23T00:00:00.000+02:00,Renovable
113,224699.781,0.38582423277621813,2011-04-24T00:00:00.000+02:00,Renovable
114,255107.7255,0.39209913686822934,2011-04-25T00:00:00.000+02:00,Renovable
115,287784.1055,0.3846558378615449,2011-04-26T00:00:00.000+02:00,Renovable
116,263348.756,0.3513360205967583,2011-04-27T00:00:00.000+02:00,Renovable
117,241732.0575,0.31598090648716626,2011-04-28T00:00:00.000+02:00,Renovable
118,216300.052,0.2854691085148987,2011-04-29T00:00:00.000+02:00,Renovable
119,191108.771,0.2956359814077356,2011-04-30T00:00:00.000+02:00,Renovable
120,212457.2295,0.3748278439627264,2011-05-01T00:00:00.000+02:00,Renovable
121,195664.293,0.2995247103627759,2011-05-02T00:00:00.000+02:00,Renovable
122,235012.7515,0.32509304010716944,2011-05-03T00:00:00.000+02:00,Renovable
123,205852.9485,0.28013439859831435,2011-05-04T00:00:00.000+02:00,Renovable
124,204561.9845,0.2792984425696592,2011-05-05T00:00:00.000+02:00,Renovable
125,319162.244,0.4263241651881573,2011-05-06T00:00:00.000+02:00,Renovable
126,325852.4915,0.4915542973611641,2011-05-07T00:00:00.000+02:00,Renovable
127,262895.482,0.44193174742590674,2011-05-08T00:00:00.000+02:00,Renovable
128,232884.3255,0.3312944208196388,2011-05-09T00:00:00.000+02:00,Renovable
129,281467.304,0.380438737556718,2011-05-10T00:00:00.000+02:00,Renovable
130,250506.0125,0.3290975914353673,2011-05-11T00:00:00.000+02:00,Renovable
131,251899.6415,0.3264131130226294,2011-05-12T00:00:00.000+02:00,Renovable
132,222995.5015,0.29705175566677317,2011-05-13T00:00:00.000+02:00,Renovable
133,303597.5135,0.46049811621585723,2011-05-14T00:00:00.000+02:00,Renovable
134,357838.099,0.5695616452247337,2011-05-15T00:00:00.000+02:00,Renovable
135,290121.6275,0.4208318656870503,2011-05-16T00:00:00.000+02:00,Renovable
136,217501.893,0.303471910284494,2011-05-17T00:00:00.000+02:00,Renovable
137,249037.741,0.3321715701569766,2011-05-18T00:00:00.000+02:00,Renovable
138,204660.991,0.2748274285877759,2011-05-19T00:00:00.000+02:00,Renovable
139,182215.518,0.24942460884240472,2011-05-20T00:00:00.000+02:00,Renovable
140,161159.379,0.2525811642278056,2011-05-21T00:00:00.000+02:00,Renovable
141,199865.1115,0.33806084345521936,2011-05-22T00:00:00.000+02:00,Renovable
142,198163.5515,0.273141808955731,2011-05-23T00:00:00.000+02:00,Renovable
143,236929.707,0.3085799410055323,2011-05-24T00:00:00.000+02:00,Renovable
144,201800.626,0.2640801715914872,2011-05-25T00:00:00.000+02:00,Renovable
145,204154.709,0.26347406148016056,2011-05-26T00:00:00.000+02:00,Renovable
146,250354.7875,0.3214793411528181,2011-05-27T00:00:00.000+02:00,Renovable
147,177487.393,0.2697450468966304,2011-05-28T00:00:00.000+02:00,Renovable
148,161152.336,0.26941257523404294,2011-05-29T00:00:00.000+02:00,Renovable
149,179911.184,0.24653349108577502,2011-05-30T00:00:00.000+02:00,Renovable
150,273999.4845,0.3511077729925286,2011-05-31T00:00:00.000+02:00,Renovable
151,353186.658,0.455404412041314,2011-06-01T00:00:00.000+02:00,Renovable
152,352312.26,0.46586524958360065,2011-06-02T00:00:00.000+02:00,Renovable
153,243092.2385,0.3279003994543838,2011-06-03T00:00:00.000+02:00,Renovable
154,185988.4915,0.2749274285997263,2011-06-04T00:00:00.000+02:00,Renovable
155,168504.7035,0.27077067801757515,2011-06-05T00:00:00.000+02:00,Renovable
156,163870.75,0.21830139361349282,2011-06-06T00:00:00.000+02:00,Renovable
157,220424.5805,0.2906573374993247,2011-06-07T00:00:00.000+02:00,Renovable
158,222561.9925,0.2908684245250219,2011-06-08T00:00:00.000+02:00,Renovable
159,161033.8895,0.2117849596745294,2011-06-09T00:00:00.000+02:00,Renovable
160,183470.698,0.24133386883019692,2011-06-10T00:00:00.000+02:00,Renovable
161,151245.4595,0.22981659528999776,2011-06-11T00:00:00.000+02:00,Renovable
162,175344.619,0.29725600704506994,2011-06-12T00:00:00.000+02:00,Renovable
163,217673.242,0.30796397290284505,2011-06-13T00:00:00.000+02:00,Renovable
164,172286.5355,0.219721385945692,2011-06-14T00:00:00.000+02:00,Renovable
165,179565.087,0.22670186538042095,2011-06-15T00:00:00.000+02:00,Renovable
166,191217.8775,0.23877319450819307,2011-06-16T00:00:00.000+02:00,Renovable
167,236405.917,0.29342867015878343,2011-06-17T00:00:00.000+02:00,Renovable
168,248771.3505,0.36394051445723935,2011-06-18T00:00:00.000+02:00,Renovable
169,157341.301,0.2601298713187317,2011-06-19T00:00:00.000+02:00,Renovable
170,182115.4845,0.22835575544984452,2011-06-20T00:00:00.000+02:00,Renovable
171,187125.3895,0.22328000311055693,2011-06-21T00:00:00.000+02:00,Renovable
172,196099.762,0.2335238008240861,2011-06-22T00:00:00.000+02:00,Renovable
173,206105.798,0.271895942996457,2011-06-23T00:00:00.000+02:00,Renovable
174,239511.661,0.3182220447682233,2011-06-24T00:00:00.000+02:00,Renovable
175,216657.9315,0.3079766430649296,2011-06-25T00:00:00.000+02:00,Renovable
176,197626.57,0.30035488252752224,2011-06-26T00:00:00.000+02:00,Renovable
177,225979.369,0.26672244200466183,2011-06-27T00:00:00.000+02:00,Renovable
178,214545.4025,0.2521146224850634,2011-06-28T00:00:00.000+02:00,Renovable
179,306753.8575,0.35838513274019984,2011-06-29T00:00:00.000+02:00,Renovable
180,295985.9175,0.34809666412292334,2011-06-30T00:00:00.000+02:00,Renovable
181,220723.8325,0.2631053187225638,2011-07-01T00:00:00.000+02:00,Renovable
182,163542.2775,0.22150752307101662,2011-07-02T00:00:00.000+02:00,Renovable
183,190562.01,0.28700728775899764,2011-07-03T00:00:00.000+02:00,Renovable
184,175604.397,0.22141073786342214,2011-07-04T00:00:00.000+02:00,Renovable
185,166260.3675,0.19924009318155508,2011-07-05T00:00:00.000+02:00,Renovable
186,209135.416,0.2455086760781007,2011-07-06T00:00:00.000+02:00,Renovable
187,225842.453,0.26880877886037785,2011-07-07T00:00:00.000+02:00,Renovable
188,214608.0975,0.2587409217553861,2011-07-08T00:00:00.000+02:00,Renovable
189,152210.918,0.21365635786314796,2011-07-09T00:00:00.000+02:00,Renovable
190,165618.146,0.2571429285192616,2011-07-10T00:00:00.000+02:00,Renovable
191,185908.4975,0.22417401802952708,2011-07-11T00:00:00.000+02:00,Renovable
192,229788.446,0.27028520915395277,2011-07-12T00:00:00.000+02:00,Renovable
193,278339.7625,0.3357048396635098,2011-07-13T00:00:00.000+02:00,Renovable
194,186965.8255,0.23705975184578348,2011-07-14T00:00:00.000+02:00,Renovable
195,171427.84,0.21290691911395696,2011-07-15T00:00:00.000+02:00,Renovable
196,198713.16,0.2780988640504722,2011-07-16T00:00:00.000+02:00,Renovable
197,265349.372,0.4009483079264424,2011-07-17T00:00:00.000+02:00,Renovable
198,216920.901,0.2830554853596004,2011-07-18T00:00:00.000+02:00,Renovable
199,293435.041,0.36568267489942147,2011-07-19T00:00:00.000+02:00,Renovable
200,190603.1985,0.23930807030562784,2011-07-20T00:00:00.000+02:00,Renovable
201,203288.654,0.24792655759147117,2011-07-21T00:00:00.000+02:00,Renovable
202,246909.5035,0.3037355358607488,2011-07-22T00:00:00.000+02:00,Renovable
203,243116.944,0.35167812758749195,2011-07-23T00:00:00.000+02:00,Renovable
204,234668.8945,0.3725235325074936,2011-07-24T00:00:00.000+02:00,Renovable
205,207002.4185,0.278871695580952,2011-07-25T00:00:00.000+02:00,Renovable
206,202988.0445,0.24705919199218176,2011-07-26T00:00:00.000+02:00,Renovable
207,249277.5905,0.3011927772157457,2011-07-27T00:00:00.000+02:00,Renovable
208,250425.4035,0.2970034194707329,2011-07-28T00:00:00.000+02:00,Renovable
209,195503.7855,0.23772749317559597,2011-07-29T00:00:00.000+02:00,Renovable
210,212097.1485,0.2939563695442366,2011-07-30T00:00:00.000+02:00,Renovable
211,151738.098,0.23919381084766864,2011-07-31T00:00:00.000+02:00,Renovable
212,197809.319,0.2558806765246042,2011-08-01T00:00:00.000+02:00,Renovable
213,187667.524,0.241302520229199,2011-08-02T00:00:00.000+02:00,Renovable
214,146262.2265,0.18762964196618273,2011-08-03T00:00:00.000+02:00,Renovable
215,159864.292,0.20304639657064275,2011-08-04T00:00:00.000+02:00,Renovable
216,162473.5575,0.20708379347830874,2011-08-05T00:00:00.000+02:00,Renovable
217,244054.664,0.3431791815830574,2011-08-06T00:00:00.000+02:00,Renovable
218,203126.446,0.32119034284467796,2011-08-07T00:00:00.000+02:00,Renovable
219,234126.8015,0.3105302144071117,2011-08-08T00:00:00.000+02:00,Renovable
220,284761.7495,0.3646879320849407,2011-08-09T00:00:00.000+02:00,Renovable
221,238512.358,0.30570776360908886,2011-08-10T00:00:00.000+02:00,Renovable
222,195596.1505,0.2509840623061668,2011-08-11T00:00:00.000+02:00,Renovable
223,174261.6405,0.22458126739403464,2011-08-12T00:00:00.000+02:00,Renovable
224,136408.295,0.19726124193447256,2011-08-13T00:00:00.000+02:00,Renovable
225,161669.2035,0.2598256213865938,2011-08-14T00:00:00.000+02:00,Renovable
226,148166.3605,0.23329558671170933,2011-08-15T00:00:00.000+02:00,Renovable
227,152065.9085,0.1961245773860784,2011-08-16T00:00:00.000+02:00,Renovable
228,176163.3095,0.21920877913373013,2011-08-17T00:00:00.000+02:00,Renovable
229,181127.289,0.22628344841402928,2011-08-18T00:00:00.000+02:00,Renovable
230,203631.5225,0.24987314734720606,2011-08-19T00:00:00.000+02:00,Renovable
231,202905.351,0.27584158570954553,2011-08-20T00:00:00.000+02:00,Renovable
232,200408.0165,0.3026442765272161,2011-08-21T00:00:00.000+02:00,Renovable
233,187796.956,0.24032383575671665,2011-08-22T00:00:00.000+02:00,Renovable
234,139335.341,0.17666529903069267,2011-08-23T00:00:00.000+02:00,Renovable
235,146984.9395,0.18407689632697144,2011-08-24T00:00:00.000+02:00,Renovable
236,194844.593,0.23929352778841673,2011-08-25T00:00:00.000+02:00,Renovable
237,250193.0835,0.30597510579357273,2011-08-26T00:00:00.000+02:00,Renovable
238,161895.3635,0.23551819344464184,2011-08-27T00:00:00.000+02:00,Renovable
239,170835.312,0.26558346143829936,2011-08-28T00:00:00.000+02:00,Renovable
240,147072.379,0.19237741034485878,2011-08-29T00:00:00.000+02:00,Renovable
241,153590.36,0.19093417141987712,2011-08-30T00:00:00.000+02:00,Renovable
242,184177.6775,0.22961109486323605,2011-08-31T00:00:00.000+02:00,Renovable
243,162979.0775,0.20538321695733688,2011-09-01T00:00:00.000+02:00,Renovable
244,113559.4195,0.145096611218485,2011-09-02T00:00:00.000+02:00,Renovable
245,156714.7045,0.22547053396554362,2011-09-03T00:00:00.000+02:00,Renovable
246,174293.0825,0.28065240031944566,2011-09-04T00:00:00.000+02:00,Renovable
247,159619.2175,0.21250940791762252,2011-09-05T00:00:00.000+02:00,Renovable
248,148998.1755,0.18995442012099165,2011-09-06T00:00:00.000+02:00,Renovable
249,142771.51,0.17834228835034313,2011-09-07T00:00:00.000+02:00,Renovable
250,139272.7725,0.17445072510640686,2011-09-08T00:00:00.000+02:00,Renovable
251,193019.859,0.23782130376826555,2011-09-09T00:00:00.000+02:00,Renovable
252,217009.716,0.2947804608539994,2011-09-10T00:00:00.000+02:00,Renovable
253,207817.0085,0.31445797726208513,2011-09-11T00:00:00.000+02:00,Renovable
254,154508.15,0.1908105424231456,2011-09-12T00:00:00.000+02:00,Renovable
255,180402.6885,0.21250418604332297,2011-09-13T00:00:00.000+02:00,Renovable
256,229051.1145,0.2621895660166128,2011-09-14T00:00:00.000+02:00,Renovable
257,180427.3385,0.20956721407759207,2011-09-15T00:00:00.000+02:00,Renovable
258,148732.9775,0.17781049805614743,2011-09-16T00:00:00.000+02:00,Renovable
259,146429.3975,0.20889972484484695,2011-09-17T00:00:00.000+02:00,Renovable
260,242257.8905,0.36890363447966507,2011-09-18T00:00:00.000+02:00,Renovable
261,214056.6505,0.28005357605818504,2011-09-19T00:00:00.000+02:00,Renovable
262,168251.342,0.21227629398609815,2011-09-20T00:00:00.000+02:00,Renovable
263,145462.543,0.18219490612289133,2011-09-21T00:00:00.000+02:00,Renovable
264,158550.3325,0.1960078777867199,2011-09-22T00:00:00.000+02:00,Renovable
265,133192.9855,0.16984827561160126,2011-09-23T00:00:00.000+02:00,Renovable
266,120983.3105,0.17845209355342667,2011-09-24T00:00:00.000+02:00,Renovable
267,117004.962,0.18632267752843382,2011-09-25T00:00:00.000+02:00,Renovable
268,134985.619,0.17432770310104206,2011-09-26T00:00:00.000+02:00,Renovable
269,140255.183,0.1762606900435838,2011-09-27T00:00:00.000+02:00,Renovable
270,155687.643,0.19351849165608073,2011-09-28T00:00:00.000+02:00,Renovable
271,171226.335,0.21403226621912835,2011-09-29T00:00:00.000+02:00,Renovable
272,175848.65,0.22195275031558237,2011-09-30T00:00:00.000+02:00,Renovable
273,195419.8425,0.28709627307484165,2011-10-01T00:00:00.000+02:00,Renovable
274,152254.475,0.2500967936488353,2011-10-02T00:00:00.000+02:00,Renovable
275,126449.851,0.1706962238485568,2011-10-03T00:00:00.000+02:00,Renovable
276,143428.5845,0.18869562132350556,2011-10-04T00:00:00.000+02:00,Renovable
277,146165.884,0.19093772292112124,2011-10-05T00:00:00.000+02:00,Renovable
278,164395.546,0.21156535156783685,2011-10-06T00:00:00.000+02:00,Renovable
279,252909.9775,0.32468118034507437,2011-10-07T00:00:00.000+02:00,Renovable
280,277329.2,0.40338899397991423,2011-10-08T00:00:00.000+02:00,Renovable
281,240082.4955,0.37614595085160885,2011-10-09T00:00:00.000+02:00,Renovable
282,154049.8365,0.21007471324310967,2011-10-10T00:00:00.000+02:00,Renovable
283,123357.8945,0.16628756471860787,2011-10-11T00:00:00.000+02:00,Renovable
284,117979.4115,0.17932659187940359,2011-10-12T00:00:00.000+02:00,Renovable
285,142528.7085,0.19158248030370298,2011-10-13T00:00:00.000+02:00,Renovable
286,124448.193,0.16825334033596465,2011-10-14T00:00:00.000+02:00,Renovable
287,150697.6735,0.22695296071552729,2011-10-15T00:00:00.000+02:00,Renovable
288,133871.019,0.21908875104661257,2011-10-16T00:00:00.000+02:00,Renovable
289,135580.335,0.18464363082861496,2011-10-17T00:00:00.000+02:00,Renovable
290,112667.4555,0.1522329509144523,2011-10-18T00:00:00.000+02:00,Renovable
291,156210.8245,0.2103152819198195,2011-10-19T00:00:00.000+02:00,Renovable
292,232536.064,0.29473872146949426,2011-10-20T00:00:00.000+02:00,Renovable
293,160668.8055,0.20906587212595348,2011-10-21T00:00:00.000+02:00,Renovable
294,167561.29,0.2454406994597115,2011-10-22T00:00:00.000+02:00,Renovable
295,262411.6415,0.41422449853111365,2011-10-23T00:00:00.000+02:00,Renovable
296,305011.7405,0.41161890794031086,2011-10-24T00:00:00.000+02:00,Renovable
297,282821.788,0.3654322049787113,2011-10-25T00:00:00.000+02:00,Renovable
298,272297.244,0.3603951939666963,2011-10-26T00:00:00.000+02:00,Renovable
299,257006.0815,0.3298134492226738,2011-10-27T00:00:00.000+02:00,Renovable
300,200349.0815,0.260637909596483,2011-10-28T00:00:00.000+02:00,Renovable
301,129962.5155,0.19725495671348348,2011-10-29T00:00:00.000+02:00,Renovable
302,113809.6065,0.179490344889832,2011-10-30T00:00:00.000+02:00,Renovable
303,188374.3105,0.2660030878160963,2011-10-31T00:00:00.000+01:00,Renovable
304,143291.241,0.22767575279428415,2011-11-01T00:00:00.000+01:00,Renovable
305,328267.829,0.4327070245595939,2011-11-02T00:00:00.000+01:00,Renovable
306,337153.9945,0.43291336945376396,2011-11-03T00:00:00.000+01:00,Renovable
307,206424.9605,0.2693990477326185,2011-11-04T00:00:00.000+01:00,Renovable
308,352302.935,0.4936004125798163,2011-11-05T00:00:00.000+01:00,Renovable
309,353670.8475,0.502607080930213,2011-11-06T00:00:00.000+01:00,Renovable
310,233201.8275,0.2985212182482737,2011-11-07T00:00:00.000+01:00,Renovable
311,218314.439,0.2795602969488487,2011-11-08T00:00:00.000+01:00,Renovable
312,177632.545,0.23035799807033233,2011-11-09T00:00:00.000+01:00,Renovable
313,201190.596,0.26157007885446687,2011-11-10T00:00:00.000+01:00,Renovable
314,231380.7905,0.30449715974987,2011-11-11T00:00:00.000+01:00,Renovable
315,294171.5675,0.448458138642986,2011-11-12T00:00:00.000+01:00,Renovable
316,330355.475,0.5066256061201039,2011-11-13T00:00:00.000+01:00,Renovable
317,311974.9405,0.41014486425856916,2011-11-14T00:00:00.000+01:00,Renovable
318,228108.581,0.2931271336782066,2011-11-15T00:00:00.000+01:00,Renovable
319,192437.248,0.23761064025587864,2011-11-16T00:00:00.000+01:00,Renovable
320,152831.4735,0.1938640993166239,2011-11-17T00:00:00.000+01:00,Renovable
321,257178.426,0.321076670975252,2011-11-18T00:00:00.000+01:00,Renovable
322,224325.362,0.31848711842186644,2011-11-19T00:00:00.000+01:00,Renovable
323,204369.285,0.30584027551933934,2011-11-20T00:00:00.000+01:00,Renovable
324,164378.583,0.20943616440699198,2011-11-21T00:00:00.000+01:00,Renovable
325,231174.1195,0.29080061947768243,2011-11-22T00:00:00.000+01:00,Renovable
326,252726.109,0.3126641737967765,2011-11-23T00:00:00.000+01:00,Renovable
327,175337.9485,0.22191393204748833,2011-11-24T00:00:00.000+01:00,Renovable
328,172867.0065,0.21917938446310967,2011-11-25T00:00:00.000+01:00,Renovable
329,166767.5195,0.23657096712117956,2011-11-26T00:00:00.000+01:00,Renovable
330,149776.2285,0.22991545164440383,2011-11-27T00:00:00.000+01:00,Renovable
331,151046.917,0.18668048152672664,2011-11-28T00:00:00.000+01:00,Renovable
332,186132.966,0.22355833179839854,2011-11-29T00:00:00.000+01:00,Renovable
333,196341.824,0.2351529043482289,2011-11-30T00:00:00.000+01:00,Renovable
334,237151.114,0.2898352251404154,2011-12-01T00:00:00.000+01:00,Renovable
335,280365.995,0.3406569789745968,2011-12-02T00:00:00.000+01:00,Renovable
336,205221.5525,0.2880453750423961,2011-12-03T00:00:00.000+01:00,Renovable
337,229375.7775,0.34402438743757646,2011-12-04T00:00:00.000+01:00,Renovable
338,264274.1675,0.33411160648816735,2011-12-05T00:00:00.000+01:00,Renovable
339,233756.2795,0.31843448552045567,2011-12-06T00:00:00.000+01:00,Renovable
340,194753.887,0.25066689319894453,2011-12-07T00:00:00.000+01:00,Renovable
341,144472.0445,0.2077033330066177,2011-12-08T00:00:00.000+01:00,Renovable
342,159090.105,0.20496361405458116,2011-12-09T00:00:00.000+01:00,Renovable
343,162634.7645,0.22799564235609265,2011-12-10T00:00:00.000+01:00,Renovable
344,180843.6405,0.2702443742706545,2011-12-11T00:00:00.000+01:00,Renovable
